row_id,waktu,tweet_id,username,tweet,web,kota,provinsi
,2/5/2021 17:48,1.37E+18,HinaPay,"PpkM tidak efektif woy, salah siapa??",,,
,2/5/2021 12:00,1.37E+18,koordinat,"esensi dari kebijakan PpkM sebenarnya adalah membatasi mobilitas warga guna mencegah lebih jauh lonjakan kasus Covid-19, Namun, implementasinya di lapangan lemah dan tidak konsisten",,,
,2/5/2021 16:19,1.37E+18,Underhook,"pemerintah pusat, daerah dan jajarannya benar-benar harus turun ke lapangan melakukan pengecekan agar mengetahui apa yang terjadi di lapangan #kebijakanPpkM",,,
,2/6/2021 12:06,1.37E+18,sektorekonomiA,diperlukan cara-cara yang lebih praktis dan sederhana serta membangun untuk mengedukasi masyarakat terkait protokol kesehatan,,,
,2/9/2021 14:41,1.37E+18,HARGAberas,"dengan adanya PpkM, selama kasus Covid-19 juga ikut turun dan bukan sebaliknya. Meskipun tidak dapat dipungkiri, menghadapi tantangan pandemi Covid-19 perlu mengandalkan sektor ekonomi",,,
,2/6/2021 13:19,1.37E+18,minews,Tidak efektifnya PpkM juga turut ditanggapi sejumlah kepala daerah yang mengakui jika aturan itu tidak berhasil menekan laju penambahan kasus Covid-19 di Tanah Air,,,
,2/6/2021 16:22,1.37E+18,Holza Suar,PpkM tidak efektif mencegah penularan Covid-19 sebab angka kasus positifnya malah meningkat,,,
,2/6/2021 17:14,1.37E+18,RizkyHologram,"ini libur panjang akhir tahun, tingginya kasus Covid-19 dikarenakan masyarakat yang sudah jenuh dan bosan untuk tetap tinggal di rumah. Dan saya pun begitu",,,
,2/6/2021 16:29,1.37E+18,Hunafar,"angka kasus positifnya malah meningkat saat liburan. Terbukti PpkM tidak becus dan ngawur, jangan mau dibodohi pemerintah, malah denda disurug joget goblok! Tidak tegas dan nyinyir mulu bisanya pret lah!!!",,,
,2/6/2021 12:27,1.37E+18,poemRais,kecewa kebijakan ppkm libur panjang akhir tahun berasa diawasi diikuti,,,
,2/6/2021 15:41,1.37E+18,Genda,Tingginya dan menyebarnya kasus Covid-19 saat PpkM dikarenakan masyarakat yang sudah jenuh untuk tetap tinggal di rumah. Banyak masyarakat kemudian bepergian ke luar dan bertemu banyak orang saat liburan ini,,,
,2/6/2021 12:04,1.37E+18,Hiranto Atma,"PpkM sebenarnya mberupkan hal yang baik. Sayangnya, hasilnya masih belum optimal dan tidak tegas",,,
,2/4/2021 11:15,1.37E+18,Suci Febriastuti,"Anggota Komisi IX DPR Rahmad Handoyo pun menyetujui bahwa PpkM terbukti tidak efektif. Ia pun meminta pemerintah segera mencari solusi lain, dengan langkah yang lebih berani dan maju dalam menjawab evaluasi pelaksanaan PpkM.",,,
,2/4/2021 11:15,1.37E+18,Suci Febriastuti,"Saat ini, pemerintah pusat maupun daerah dihadapkan tantangan dari masyarakat yang menganggap pandemi Covid-19 sebagai ësuatu hal yang biasaí. Paradigma itu yang harus diluruskan oleh pemerintah",,,
,2/5/2021 19:08,1.37E+18,HinaPay,"Plis, Jangan tolol lah, alasan aja pemerintah mah, ppkm sama covid terselubung buat kadbalin warga, joget aja sama habisin duit, tidak etis emang mudik dilarang ke kebun liat monyet boleh, blok lah parah",,,
,2/6/2021 17:26,1.37E+18,5MedRev,"PpkM suram, banyak yang nyinyir dan tidak percaya rakyat dibohongi",,,
,2/6/2021 16:26,1.37E+18,hoola,"ppkm diperketat, serIbus pk? Kayaknya tidak efektif dan buang buang duit saja",,,
,2/6/2021 15:33,1.37E+18,minews,"Wiku Adisasmito mengatakan bahwa pemerintah pusat akan mengkaji kembali kebijakan yang selama ini sudah dicanangkan demi mencegah penularan Covid-19 di tengah masyarakat. Namun, jika kebijakan yang diambil tidak jauh berbeda dengan kebijakan sebelumnya, maka tidak akan menunjukan perubahan yang signifikan",,,
,2/6/2021 14:57,1.37E+18,scrainer,strategi yang diberlakukan pemerintah selama ini belum menyeluruh dan cenderung dipksakan. Buruk tidak salah lagi,,,
,2/6/2021 13:24,1.37E+18,hadi,pemberlakuan ppkm kembali kebijakan pemerintah terburuk!,,,
,2/5/2021 19:23,1.37E+18,hilmiKD,"bukan komen nyinyir, menurut saya  kebijakan ppkm sekarang adalah yang kacau , tidak tegas, belibet dan aneh. Kebijakan presiden saat ini diperparah dari yang memang kita tahu sudah jelek dimata masyarakat semakin menjadi jadi",,,
,2/8/2021 17:23,1.37E+18,Safira Ginanisa,"pemerintah mestinya dapat memberlakukan karantina bertingkat mulai lingkup paling kecil, seperti rumah tangga, RT, RW, sebelum kemudian memberlakukan karantina wilayah dalam lingkup yang lebih luas",,,
,1/31/2021 21:00,1.37E+18,Ryan Virgiawan,"Jokowi : Saya ingin menyampaikan mengenai yang berkaitan dengan PpkM, pada Januari, kita harus ngomong apa adanya, ini tidak efektif",,,
,1/31/2021 21:00,1.37E+18,Ryan Virgiawan,"Presiden Jokowi menjelaskan, inti dari PpkM sebenarnya adalah mengurangi atau mencegah mobilitas masyarakat. Namun, ia menyebut dalam implementasinya, perangkat yang menggerakkan kebijakan ini tidak tegas",,,
,1/31/2021 21:00,1.37E+18,Ryan Virgiawan,"PpkM berdampak pada penurunan ekonomi. Ia mengatakan, masalah penurunan ekonomi tidak perlu dikhawatirkan, selama PpkM mampu menekan kasus positif Covid",,,
,2/5/2021 12:00,1.37E+18,Risim Udbali,"hentikan kebiasaan berkerumun, jika meningkat pasti yang disalahin pemerintah, dasar nyinyir mulu kerjaannya, ngaca dong .. Ppkm itu buat kebaikan bersama",,,
,1/24/2021 15:26,1.37E+18,Awaludin Syah,"kemarin kafe di kawasan Serpong ditindak oleh Satpol PP karena melanggar batas ketentuan batas jam Operasi selama masa PpkM, terbukti tidak berhasilnya ppkm disebabkan oleh oknum tertentu yang bandel dan ngeyel tidak peduli ketentuan yang berlaku",,,
,1/22/2021 9:00,1.37E+18,minews,Kafe berulah kembali dengan buka diatas jam operasional. Sudah diperingatkan sebelumnya oleh pihak kelurahan dan kecamatan hingga dua-tiga kali akhirnya kami lakukan penghentian aktivitas usaha sementara. Kondisi ini dikhawatirkan bisa memperparah penyebaran pandemic Covid-19 karena warga kerap berkumpul di lokasi nongkrong,,,
,4/25/2021 1:00,1.37E+18,laitamNur,"bosan dirumah melulu satu tahun, ehh sekarang kebijakan psb jadi pkkm ganti nama apa bedanya? Lebih sukses gitu",,,
,3/27/2021 4:23,1.37E+18,annita syafii,ayo kita warga Jakarta tidak berkumpul di luar rumah selama masa pandemi #taatPpkM,,,
,4/26/2021 4:23,1.37E+18,asepjaya,dekati anak muda untuk mensukseskan ppkm saat ini. Mengapa? Karena masih banyak anak-anak muda yang berkumpul di tempat umum hingga rumah makan sampai larut malam. #ppkm2021,,,
,4/21/2021 18:23,1.37E+18,Nisrin H,"bahwa pihaknya membutuhkan kerja sama dari seluruh masyarakat untuk tertib dan menjalankan aturan yang telah diterapkan. Baiknya jika ada yang masih melanggar, boleh dilakukan sejumlah sanksi yang ditetapkan sesuai arahan",,,
,3/14/2021 12:03,1.37E+18,Dirga Hidayat,Semangat kita tuntaskan covid ini dengan mematuhi protokol PpkM!! YEAH,,,
,1/11/2021 7:03,1.37E+18,Afif Ardiansyah,"agar PpkM dipatuhi oleh setiap masyakat, Satgas Penanganan Covid-19 meminta kepala daerah segera menyiapkan sanksi-sanksinya. Sanksi daerah tersebut mberupkan keputusan bersama",,,
,1/11/2021 7:03,1.37E+18,Afif Ardiansyah,"untuk rumah makan, warung makan, restoran, atau kafe bila ditemukan pelanggaran, maka langsung ditutup oleh petugas Satpol PP dengan maksimal waktu tunggu selama 2 jam setelah penertiban",,,
,1/11/2021 7:03,1.37E+18,Azizah Puteri Octaviana,ayo dukung PpkM! Jika tak memakai masker akan dikenakan sanksi sosial yakni membersihkan sarana fasilitas umum,,,
,1/11/2021 7:03,1.37E+18,Azizah Puteri Octaviana,"Di daerah Purbalingga, Bupati dan Polres setempat telah menyiapkan sanksi yang akan diberlakukan bagi masyarakat. Bagi yang melanggar jam malam dan protokol kesehatan akan dimasukkan ke dalam keranda mayat oleh polres setempat",,,
,1/11/2021 7:03,1.37E+18,Azizah Puteri Octaviana,daerah Klaten akan melakukan penahanan e-KTP selama satu bulan bagi yang melanggar pembatasan kegiatan masyarakat.,,,
,1/11/2021 7:03,1.37E+18,Azizah Puteri Octaviana,Jika tak memakai masker akan dikenakan sanksi sosial yakni membersihkan sarana fasilitas umum dengan menggunakan rompi selama 60 meit atau denda sebesar 500 ribu rupiah,,,
,1/11/2021 1:00,1.37E+18,Annastasya,"Tentu, PpkM akan membuat orang-orang mberasa jenuh karena mereka harus tetap berada dirumah",,,
,1/11/2021 1:00,1.37E+18,Annastasya,"Atasi Kebosanan dengan 5 Kegiatan Ini Selama PpkM : Menonton Film, Memasak bersama, Bermain Games, Bersih bersih dan dekorasi",,,
,1/8/2021 23:57,1.37E+18,Dion, @minews Apa bedanya PpkM dan PSb? Selama kebijakannya tetap aneh dan nyeleneh tetep tidak respek,,,
,1/8/2021 18:10,1.37E+18,minews,"Pemerintah Resmi pkai Istilah PpkM sebagai Pengganti PSb, Apa Bedanya?",,,
,1/8/2021 18:10,1.37E+18,minews,"PpkM memiliki mekanisme yang berbeda dengan PSb. Jika dalam mekanisme PSb inisiatif awal berupa pengajuan pembatasan ada di pemerintah daerah, dalam PpkM inisiatif ada di pemerintah pusat",,,
,5/1/2021 19:39,1.37E+18,andi,PpkM DKI Jakarta perlu diperhatikan lagi  #Jakarta #PpkM,,DKI Jakarta,
,5/2/2021 19:35,1.37E+18,MATA INDONESIA,"jangan sepelekan kebijakan PpkM, kita cegah Covid19 karena penyebarannya masih ada",,,
,5/2/2021 19:35,1.37E+18,MATA INDONESIA,"Jokowi : Jangan mberasa sudah aman. Belum! Upaya menekan kasus aktif harus terus dilakukan dan sangat bergantung dengan kedisiplinan kita, kita semua, dalam menjalankan protokol kesehatan",,,
,5/2/2021 19:37,1.37E+18,Nefan Kristiono,"patuhi PpkM seluruh pihak baik yang berada di zona merah, oranye, kuning, hijau, yang telah divaksin, maupun yang belum menerima suntikan vaksin tetap harus berdisiplin menjalankan protokol kesehatan",,,
,5/2/2021 19:37,1.37E+18,Nefan Kristiono,kurva kasus Covid19 di Tanah Air memang melandai sejak pemberlakuan pembatasan kegiatan masyarakat (PpkM) berskala mikro disertai vaksinasi massal,,,
,5/2/2021 19:37,1.37E+18,Nefan Kristiono,kasus aktif terus menerus tergantung kedisiplinan kita semua untuk menjalankan protokol kesehatan ini dan Tergantung efektivitas larangan mudik libur lebaran tahun ini kita ingatkan agar seluruh pihak tak lekas berpuas diri,,,
,5/1/2021 0:37,1.37E+18,SajawaJadi,"jika nekat mudik saat PpkM, karantina dan denda saja biar kapok!",,,
,4/24/2021 11:11,1.37E+18,Mia Lamia,mengeliminir penularan Covid19 diberlakukan dan diharap warga masyarakat patuh dan tertib dan menghindari kerumunan terlebih saat libur panjang mudik pasar dan hal lainnya #ppkm #mudik #2021,,,
,5/1/2021 7:17,1.37E+18,Sitompul N,"makin sulit aja keluar kota, padahal bukan mudik bukan apaÖ pemerintah harus kaji kembali bedakan yang kerja dan jalan jalan",,,
,4/22/2021 16:14,1.37E+18,one,"Makin Sulit Keluar Kota, Nih Bagi yang Bepergian Wajib Punya Dokumen Perjalanan. Masyarakat yang berada di wilayah PpkM Mikro dan hendak bepergian wajib memiliki dokumen administratif perjalanan yang dikeluarkan oleh kepala desa atau lurah setempat",,,
,4/23/2021 12:14,1.37E+18,news radio,kita yang akan melakukan perjalanan lintas provinsi kabupaten dan kota harus menunjukkan dokumen administrasi perjalanan dan surat izin saat melintas perjalanan #ppkm,,,
,4/20/2021 0:18,1.37E+18,haiLati,dukung pemerintah di masa pembatasan ini untuk subsidi ongkos kirim makanan dan minuman. Setuju,,,
,4/19/2021 18:45,1.37E+18,Imam Bachtiar,Pemerintah Subsidi Ongkos kirim untuk Industri Makanan dan minuman. Kebijakan tersebut sebagai kompensasi diperpanjangnya Pembatasan Kegiatan Masyarakat (PpkM) skala mikro yang mengakibatkan larangan mudik,,,
,4/19/2021 18:45,1.37E+18,Imam Bachtiar,Pemerintah mau membantu pemasaran secara online dengan memberi subsidi gratis ongkos kirim pada hari belanja nasional sebelum Lebaran,,,
,4/19/2021 18:47,1.37E+18,Adhi,"Bantuan pemerintah melalui subsidi ongkos kirim tersebut akan cukup membantu, meskipun tidak dapat menggantikan pasar saat Ramadan dan Idul Fitri pada kondisi normal #ppkm",,,
,4/19/2021 18:47,1.37E+18,Adhi,Dengan bantuan ppkm subsidi pemerintah pelaku industri makanan dan minuman optimistis dengan momen puasa dan Lebaran tahun ini sejak Januari  -  Februari 2021. Hal tersebut terlihat dari mulai naiknya kontrak pesanan pada awal tahun. Ayo kita dukung kebijakan terbaik ini,,,
,4/29/2021 19:29,1.37E+18,Antara,ppkm ini tak lebih dari pencitraan pemerintah pusat yang masih saja seperti yang dahulu lemah dan plin plan. Banyak aturan dan kebijakan yang diambil tanpa ada sinkronisasi dengan semua kebijakan,,,
,5/2/2021 17:20,1.37E+18,Hurapk!,kebijakan ppkm hanya pencitraan pemerintah licik dan picik yang pusat yang sering salah dalam kebijakan dan tidak relevan,,,
,2/3/2021 13:53,1.37E+18,liputan6,"Jokowi Nilai PpkM Tidak Efektif, Airlangga Klaim Jakarta Alami Perbaikan. mobilitas penduduk mengalami penurunan selama masa PpkM. Hanya di wilayah permukiman dan tempat kerja yang masih tinggi.",,,
,2/3/2021 13:53,1.37E+18,Airlangga Hartanto,"Mobilitasnya masih relatif tinggi itu adalah tempat kerja maupun area pemukiman, sehingga area pemukiman ini menjadi perhatian",,,
,2/3/2021 13:53,1.37E+18,liputan6,"PpkM Jawa-bali Tidak Efektif : PpkM januari, kita harus ngomong apa adanya, ini tidak efektif.",,,
,3/4/2021 20:33,1.37E+18,detiknews,"Jokowi: PpkM Mikro Tunjukkan Hasil Baik, Tren Kasus COVID-19 Terus Turun",,,
,3/4/2021 20:33,1.37E+18,detiknews,"Penurunan penambahan jumlah kasus positif dalam satu minggu terakhir ini juga menunjukkan tren yang semakin baik, tren menurun. Seperti ini kalau kita lihat secara detail kasus harian semakin turun dan semakin turun, semoga pengaruh pembatasan ini bisa maksimal",,,
,3/4/2021 21:16,1.37E+18,damianHar,saran aku aktifnya posko-posko penanganan COVID-19 saat pandemi dan pemberlakuan PpkM di tiap daerah. diharapkan dikembangkan ke daerah lainnya.. Ayo kita bisa #ppkm #ppkmmikro,,,
,3/4/2021 21:00,1.37E+18,detiknews,"ribuan perusahaan di Jakarta ditutup karena corona selama PpkM. Lebih lanjut pemerintah harus cek apa yang menjadi penyebab, apa terjadinya penularan itu di perkantoran itu sejak di rumah diaWali dengan klaster rumah misalkan",,,
,3/4/2021 23:56,1.37E+18,Heru,PpkM mikro ini wajib diperpanjang di tengah kasus covid ini. Kasus ini melandai namun harus kita jaga jangan lengah takutnya nanti naik kembali,,,
,4/20/2021 8:52,1.37E+18,detiknews,"Kasus Aktif COVID Naik, PpkM Mikro di DKI Diperpanjang",,,
,4/20/2021 8:52,1.37E+18,detiknews,Widyastuti memastikan kasus COVID-19 di Ibu Kota masih terkendali walaupun PpkM Mikro diperpanjang. Disarankan termasuk menghindari kerumunan dan menghindari mobilisasi sangat penting,,,
,4/20/2021 8:52,1.37E+18,detiknews,himbauan dari pemerintah harus kita dengar. Gubernur Provinsi DKI Jakarta Anies Baswedan mengimbau warga tetap disiplin menjalankan protokol kesehatan. Dia tetap menyarankan warga melaksanakan ibadah bulan ramadhan rumah masing-masing.,,,
,4/21/2021 0:51,1.37E+18,Nisa Hudamarta,disarankan pemerintah lebih tegas lagi dalam pemberitahuan pemberlakuan PpkM dikarenakan masyarakat butuh informasi yang tepat dan cepat. Diharapkan pemerintah bertanggung jawab dan disiplin sehingga masyakat dan pemerintah satu padu menangani covid,,,
,4/21/2021 2:38,1.37E+18,Jodi Amru,mari kita sebagai masyarakat ambil tanggung jawab untuk bersama mewujudkan suksesnya ppkm dengan disiplin dan patuh dengan tata tertib,,,
,4/23/2021 1:11,1.37E+18,NandaSH,"pemerintah kurang berSosialisasi lagsung dengan warga sehingga informasi lebih jelas, saya yakin jika tepat dan jelas maka masyarakat akan patuh dengan keadaan sekitar seharusnya",,,
,2/21/2021 4:31,1.37E+18,Sinybalir,"penanganan covid masih lamban. Kebijakan ppkm masih belum jelas dan tidak terealisasi maksimal, sebaiknya sebagai warga kita bisa mendukung kekurangan pemerintah tersebut dengan bersama sama bukan malah nyinyir dan mengejek di media sosial",,,
,1/31/2021 13:18,1.37E+18,kontan,"kebijakan PpkM tidak terlalu efektif, karena banyak warganya yang bendel dan tidak patuh saat pandemi",,,
,1/31/2021 21:32,1.37E+18,mandiricoid,"penurunan penambahan jumlah kasus positif Covid-19 dalam seminggu terakhir ini juga menunjukkan tren yang semakin baik dan PpkM ini langkah tepat, namun kurangnya kesadaran masyarakat perlu ditingkatkan kesadaran tidak melulu harus disuapi dan diayomi",,,
,3/5/2021 16:16,1.37E+18,republika,PpkM Mikro Efektif Kendalikan Covid-19 menunjukan hasil yang cukup baik dalam menurunkan jumlah kasus. Jokowi mengingatkan agar seluruh pihak tetap mewaspadai potensi peningkatan kasus Tanpa mengurangi tes yang dilakukan setiap hari,,,
,3/4/2021 14:33,1.37E+18,alaniyah wahid," @setkab PpkM Skala Mikro juga menjadikan komunikasi antarwilayah berjalan dengan baik, gotong royong bahu membahu aktif terus dilakukan untuk mencegah penyebaran COVID-19. namun tidak dipungkiri walaupun lemah, dan eksternal masyarakat bandel dan tak patuh, program ini tetap harus dilaksanakan",,,
,3/12/2021 19:00,1.37E+18,agung mirzax,"opini saya PpkM bukan langkah tepat, kecewa penanganan lambat dan terburu buruÖ pemerintah terang terangan tidak efektif dan belum pada tempatnyaÖ komplain ini berdasar penglihatan kami di pasar, seringnya salah tempat dalam penanganan pemberlakuan membuat orang orang kecil kesal",,,
,2/3/2021 23:16,1.37E+18,dwdw,"komplain soal menyoal PpkM, kasihan rakyat kecil belum mampu mengambil kerja dan tidak diperhatikan saat iniÖ pemerintah wajib lebih tegas lagi dan lebih tepat dalam memberi empati warganya #ppkm",,,
,2/13/2021 17:56,1.37E+18,jadiwarna,PpkM perangi covid tapi tidak perangi kemiskinan warga?,,,
,2/13/2021 20:50,1.37E+18,jadiwarna,"PpkM tidak efektif, Implementasi kurang tegas. Pemerintah dituntut lebih terbuka soal informasi",,,
,4/22/2021 20:50,1.37E+18,maraini siyam,"PpkM kurang maksimal, kami amini penyataan pk presiden dikarenakan tidak tegasnya pemerintah daerah dan ada oknum tertentu sangat tidak bertanggung jawab saat Pembatasan Pemberlakukan Kegiatan Masyarakat (PpkM)",,,
,2/1/2021 20:25,1.37E+18,CNBC,Jokowi Kecewa PpkM tidak Efektif Perangi Pandemi Covid-19,,,
,2/21/2021 20:25,1.37E+18,adriansyah," @CNBC seluruh dunia itu sukses dengan meningkatkan jumlah PCR, kelakukan tracing, tracking dan lockdown wilayah kecil. bukan ppkm, pssb skala besar. kan udah 1 tahun pademi, harusnya bisa lah baca data, bukan coba sana coba sini bikin teori ga jelas, apa susahnya sih mengikuti yang sukses kaya india china turki malaysia arab vietnam.?? kalau lockdown gak bisa. ya PCR tracing tracking di tingkatkan. jangan bikin psb ppkm yang bikin hancur dunia usaha.",,,
,2/21/2021 20:25,1.37E+18,Suwarno,"Program PpkM pasti tidak akan maksimal kalau penegakan aturan utk mematuhi PpkM masih seperti ini yaitu hanya keras kepada institusi perkantoran, hotel hotel, mall,dll tetapi sangat lunak bagi masyarakat yg diluar institusi tersebut sehingga PpkM tidak akan maksimal sekalipun diperpanjang terus yg ada malah akan mengganggu bisnis. ",,,
,2/21/2021 20:27,1.37E+18,Suwarno,"Perpanjangan PpkM harus dibarengi dengan penegakan disiplin bagi seluruh masyarakat terutama di tengah tengah masyarakat terutama diarea yg ekonominya masih kurang baik krn boro boro mau beli masker dan ganti masker tiap hari, buat beli makan saja harus mencari dahulu. Hemat saya kl kebijakan PpkM hanya fokus pada intansi2 resmi pasti hasilnya tidak maksimal krn diluar intansi tsb banyak masyarakat yg tidak patuh protokol kesehatan krn berbagai alasan yg salah satunya kemampuan ekonomi utk melaksanakan program PpkM tersebut. berikan bantuan dan fokus pada masyarakat yg kurang mampu sehingga PpkM akan lebih maksimal.",,,
